order_id,customer_id,order_date,total_amount,status,order_year,order_month,order_day_of_week,order_size,is_suspicious
345,936,2024-01-15 08:00:00,483.75,completed,2024,1,Monday,Extra Large,True
346,640,2024-01-15 09:00:00,119.9,completed,2024,1,Monday,Medium,False
347,551,2024-01-15 10:00:00,334.89,completed,2024,1,Monday,Extra Large,False
348,338,2024-01-15 11:00:00,373.53,completed,2024,1,Monday,Extra Large,False
349,872,2024-01-15 12:00:00,425.73,completed,2024,1,Monday,Extra Large,True
350,641,2024-01-15 13:00:00,217.09,completed,2024,1,Monday,Large,False
351,779,2024-01-15 14:00:00,158.44,completed,2024,1,Monday,Large,False
352,988,2024-01-15 15:00:00,169.39,completed,2024,1,Monday,Large,False
353,953,2024-01-15 16:00:00,359.18,completed,2024,1,Monday,Extra Large,False
354,473,2024-01-15 17:00:00,410.22,completed,2024,1,Monday,Extra Large,True
355,946,2024-01-15 18:00:00,98.99,completed,2024,1,Monday,Medium,False
356,151,2024-01-15 19:00:00,191.76,pending,2024,1,Monday,Large,False
357,415,2024-01-15 20:00:00,451.95,completed,2024,1,Monday,Extra Large,True
358,990,2024-01-15 21:00:00,405.28,pending,2024,1,Monday,Extra Large,True
359,298,2024-01-15 22:00:00,492.58,pending,2024,1,Monday,Extra Large,True
360,611,2024-01-15 23:00:00,379.58,completed,2024,1,Monday,Extra Large,False
361,263,2024-01-16 00:00:00,202.67,completed,2024,1,Tuesday,Large,False
362,764,2024-01-16 01:00:00,299.41,pending,2024,1,Tuesday,Large,False
363,144,2024-01-16 02:00:00,333.9,completed,2024,1,Tuesday,Extra Large,False
364,346,2024-01-16 03:00:00,48.44,completed,2024,1,Tuesday,Small,False
365,624,2024-01-16 04:00:00,276.8,completed,2024,1,Tuesday,Large,False
366,572,2024-01-16 05:00:00,357.57,completed,2024,1,Tuesday,Extra Large,False
367,881,2024-01-16 06:00:00,91.99,completed,2024,1,Tuesday,Medium,False
368,2,2024-01-16 07:00:00,392.51,completed,2024,1,Tuesday,Extra Large,False
369,897,2024-01-16 08:00:00,296.05,completed,2024,1,Tuesday,Large,False
370,304,2024-01-16 09:00:00,476.59,completed,2024,1,Tuesday,Extra Large,True
371,254,2024-01-16 10:00:00,30.79,completed,2024,1,Tuesday,Small,False
372,652,2024-01-16 11:00:00,140.01,completed,2024,1,Tuesday,Medium,False
373,453,2024-01-16 12:00:00,304.76,completed,2024,1,Tuesday,Extra Large,False
374,37,2024-01-16 13:00:00,155.31,pending,2024,1,Tuesday,Large,False
375,160,2024-01-16 14:00:00,360.07,completed,2024,1,Tuesday,Extra Large,False
376,9,2024-01-16 15:00:00,381.91,completed,2024,1,Tuesday,Extra Large,False
377,233,2024-01-16 16:00:00,60.23,completed,2024,1,Tuesday,Medium,False
378,99,2024-01-16 17:00:00,261.79,completed,2024,1,Tuesday,Large,False
379,659,2024-01-16 18:00:00,259.36,completed,2024,1,Tuesday,Large,False
380,816,2024-01-16 19:00:00,190.95,pending,2024,1,Tuesday,Large,False
381,208,2024-01-16 20:00:00,467.13,completed,2024,1,Tuesday,Extra Large,True
382,131,2024-01-16 21:00:00,415.48,cancelled,2024,1,Tuesday,Extra Large,True
383,404,2024-01-16 22:00:00,351.63,completed,2024,1,Tuesday,Extra Large,False
384,152,2024-01-16 23:00:00,360.02,completed,2024,1,Tuesday,Extra Large,False
385,54,2024-01-17 00:00:00,236.24,completed,2024,1,Wednesday,Large,False
386,120,2024-01-17 01:00:00,461.29,pending,2024,1,Wednesday,Extra Large,True
387,673,2024-01-17 02:00:00,350.35,completed,2024,1,Wednesday,Extra Large,False
388,920,2024-01-17 03:00:00,367.2,completed,2024,1,Wednesday,Extra Large,False
389,628,2024-01-17 04:00:00,432.23,pending,2024,1,Wednesday,Extra Large,True
390,587,2024-01-17 05:00:00,144.3,completed,2024,1,Wednesday,Medium,False
391,625,2024-01-17 06:00:00,405.46,completed,2024,1,Wednesday,Extra Large,True
392,968,2024-01-17 07:00:00,105.67,pending,2024,1,Wednesday,Medium,False
393,420,2024-01-17 08:00:00,179.22,completed,2024,1,Wednesday,Large,False
394,422,2024-01-17 09:00:00,174.45,completed,2024,1,Wednesday,Large,False
395,104,2024-01-17 10:00:00,489.48,completed,2024,1,Wednesday,Extra Large,True
396,852,2024-01-17 11:00:00,429.7,completed,2024,1,Wednesday,Extra Large,True
397,254,2024-01-17 12:00:00,353.57,completed,2024,1,Wednesday,Extra Large,False
398,227,2024-01-17 13:00:00,366.26,completed,2024,1,Wednesday,Extra Large,False
399,112,2024-01-17 14:00:00,285.42,completed,2024,1,Wednesday,Large,False
400,510,2024-01-17 15:00:00,474.07,completed,2024,1,Wednesday,Extra Large,True
401,473,2024-01-17 16:00:00,253.17,pending,2024,1,Wednesday,Large,False
402,99,2024-01-17 17:00:00,196.45,cancelled,2024,1,Wednesday,Large,False
403,153,2024-01-17 18:00:00,89.89,completed,2024,1,Wednesday,Medium,False
404,861,2024-01-17 19:00:00,395.24,completed,2024,1,Wednesday,Extra Large,False
405,914,2024-01-17 20:00:00,369.88,pending,2024,1,Wednesday,Extra Large,False
406,896,2024-01-17 21:00:00,198.33,completed,2024,1,Wednesday,Large,False
407,878,2024-01-17 22:00:00,22.34,completed,2024,1,Wednesday,Small,False
408,338,2024-01-17 23:00:00,421.11,pending,2024,1,Wednesday,Extra Large,True
409,706,2024-01-18 00:00:00,15.59,completed,2024,1,Thursday,Small,False
410,822,2024-01-18 01:00:00,354.81,completed,2024,1,Thursday,Extra Large,False
411,163,2024-01-18 02:00:00,485.43,completed,2024,1,Thursday,Extra Large,True
412,720,2024-01-18 03:00:00,224.45,completed,2024,1,Thursday,Large,False
413,957,2024-01-18 04:00:00,125.14,completed,2024,1,Thursday,Medium,False
414,681,2024-01-18 05:00:00,355.39,completed,2024,1,Thursday,Extra Large,False
415,996,2024-01-18 06:00:00,410.39,completed,2024,1,Thursday,Extra Large,True
416,161,2024-01-18 07:00:00,277.75,completed,2024,1,Thursday,Large,False
417,580,2024-01-18 08:00:00,483.85,completed,2024,1,Thursday,Extra Large,True
418,801,2024-01-18 09:00:00,35.32,completed,2024,1,Thursday,Small,False
419,398,2024-01-18 10:00:00,257.35,completed,2024,1,Thursday,Large,False
420,277,2024-01-18 11:00:00,362.04,completed,2024,1,Thursday,Extra Large,False
421,816,2024-01-18 12:00:00,432.69,pending,2024,1,Thursday,Extra Large,True
422,916,2024-01-18 13:00:00,97.84,completed,2024,1,Thursday,Medium,False
423,504,2024-01-18 14:00:00,402.0,completed,2024,1,Thursday,Extra Large,True
424,896,2024-01-18 15:00:00,280.83,completed,2024,1,Thursday,Large,False
425,392,2024-01-18 16:00:00,204.31,completed,2024,1,Thursday,Large,False
426,135,2024-01-18 17:00:00,74.54,completed,2024,1,Thursday,Medium,False
427,195,2024-01-18 18:00:00,433.99,completed,2024,1,Thursday,Extra Large,True
428,401,2024-01-18 19:00:00,87.06,completed,2024,1,Thursday,Medium,False
429,640,2024-01-18 20:00:00,161.8,completed,2024,1,Thursday,Large,False
430,33,2024-01-18 21:00:00,152.12,pending,2024,1,Thursday,Large,False
431,688,2024-01-18 22:00:00,436.99,completed,2024,1,Thursday,Extra Large,True
432,460,2024-01-18 23:00:00,339.62,completed,2024,1,Thursday,Extra Large,False
433,955,2024-01-19 00:00:00,400.37,completed,2024,1,Friday,Extra Large,True
434,883,2024-01-19 01:00:00,132.73,completed,2024,1,Friday,Medium,False
435,470,2024-01-19 02:00:00,316.19,pending,2024,1,Friday,Extra Large,False
436,375,2024-01-19 03:00:00,290.16,completed,2024,1,Friday,Large,False
437,22,2024-01-19 04:00:00,418.09,completed,2024,1,Friday,Extra Large,True
438,750,2024-01-19 05:00:00,453.98,completed,2024,1,Friday,Extra Large,True
439,670,2024-01-19 06:00:00,15.96,completed,2024,1,Friday,Small,False
440,38,2024-01-19 07:00:00,340.27,completed,2024,1,Friday,Extra Large,False
441,230,2024-01-19 08:00:00,35.4,completed,2024,1,Friday,Small,False
442,365,2024-01-19 09:00:00,278.94,pending,2024,1,Friday,Large,False
443,563,2024-01-19 10:00:00,150.94,completed,2024,1,Friday,Large,False
444,438,2024-01-19 11:00:00,160.32,completed,2024,1,Friday,Large,False
445,776,2024-01-19 12:00:00,182.95,completed,2024,1,Friday,Large,False
446,283,2024-01-19 13:00:00,314.43,completed,2024,1,Friday,Extra Large,False
447,27,2024-01-19 14:00:00,173.68,completed,2024,1,Friday,Large,False
448,226,2024-01-19 15:00:00,369.02,completed,2024,1,Friday,Extra Large,False
449,277,2024-01-19 16:00:00,208.22,completed,2024,1,Friday,Large,False
450,798,2024-01-19 17:00:00,43.49,completed,2024,1,Friday,Small,False
451,609,2024-01-19 18:00:00,394.04,pending,2024,1,Friday,Extra Large,False
452,284,2024-01-19 19:00:00,150.02,completed,2024,1,Friday,Large,False
453,879,2024-01-19 20:00:00,222.06,pending,2024,1,Friday,Large,False
454,960,2024-01-19 21:00:00,345.87,pending,2024,1,Friday,Extra Large,False
455,481,2024-01-19 22:00:00,172.9,completed,2024,1,Friday,Large,False
456,453,2024-01-19 23:00:00,37.73,completed,2024,1,Friday,Small,False
457,829,2024-01-20 00:00:00,193.22,completed,2024,1,Saturday,Large,False
458,816,2024-01-20 01:00:00,472.78,pending,2024,1,Saturday,Extra Large,True
459,659,2024-01-20 02:00:00,324.45,completed,2024,1,Saturday,Extra Large,False
460,516,2024-01-20 03:00:00,339.02,completed,2024,1,Saturday,Extra Large,False
461,547,2024-01-20 04:00:00,319.82,pending,2024,1,Saturday,Extra Large,False
462,192,2024-01-20 05:00:00,107.51,completed,2024,1,Saturday,Medium,False
463,49,2024-01-20 06:00:00,214.98,completed,2024,1,Saturday,Large,False
464,512,2024-01-20 07:00:00,377.96,completed,2024,1,Saturday,Extra Large,False
465,17,2024-01-20 08:00:00,59.67,completed,2024,1,Saturday,Medium,False
466,172,2024-01-20 09:00:00,146.15,completed,2024,1,Saturday,Medium,False
467,220,2024-01-20 10:00:00,145.4,completed,2024,1,Saturday,Medium,False
468,158,2024-01-20 11:00:00,221.69,completed,2024,1,Saturday,Large,False
469,477,2024-01-20 12:00:00,490.38,pending,2024,1,Saturday,Extra Large,True
470,46,2024-01-20 13:00:00,43.08,completed,2024,1,Saturday,Small,False
471,373,2024-01-20 14:00:00,264.16,cancelled,2024,1,Saturday,Large,False
472,518,2024-01-20 15:00:00,97.89,cancelled,2024,1,Saturday,Medium,False
473,99,2024-01-20 16:00:00,485.63,completed,2024,1,Saturday,Extra Large,True
474,892,2024-01-20 17:00:00,65.52,completed,2024,1,Saturday,Medium,False
475,745,2024-01-20 18:00:00,207.76,completed,2024,1,Saturday,Large,False
476,37,2024-01-20 19:00:00,371.56,completed,2024,1,Saturday,Extra Large,False
477,280,2024-01-20 20:00:00,355.23,completed,2024,1,Saturday,Extra Large,False
478,349,2024-01-20 21:00:00,217.14,completed,2024,1,Saturday,Large,False
479,497,2024-01-20 22:00:00,179.8,completed,2024,1,Saturday,Large,False
480,302,2024-01-20 23:00:00,204.83,pending,2024,1,Saturday,Large,False
481,181,2024-01-21 00:00:00,139.5,completed,2024,1,Sunday,Medium,False
482,607,2024-01-21 01:00:00,110.61,completed,2024,1,Sunday,Medium,False
483,99,2024-01-21 02:00:00,246.69,completed,2024,1,Sunday,Large,False
484,700,2024-01-21 03:00:00,141.58,cancelled,2024,1,Sunday,Medium,False
485,993,2024-01-21 04:00:00,150.86,completed,2024,1,Sunday,Large,False
486,116,2024-01-21 05:00:00,331.81,pending,2024,1,Sunday,Extra Large,False
487,191,2024-01-21 06:00:00,484.58,completed,2024,1,Sunday,Extra Large,True
488,253,2024-01-21 07:00:00,305.78,completed,2024,1,Sunday,Extra Large,False
489,981,2024-01-21 08:00:00,47.72,completed,2024,1,Sunday,Small,False
490,928,2024-01-21 09:00:00,47.04,completed,2024,1,Sunday,Small,False
491,983,2024-01-21 10:00:00,476.2,completed,2024,1,Sunday,Extra Large,True
492,161,2024-01-21 11:00:00,155.67,completed,2024,1,Sunday,Large,False
493,256,2024-01-21 12:00:00,55.11,completed,2024,1,Sunday,Medium,False
494,323,2024-01-21 13:00:00,303.53,pending,2024,1,Sunday,Extra Large,False
495,128,2024-01-21 14:00:00,315.59,completed,2024,1,Sunday,Extra Large,False
496,18,2024-01-21 15:00:00,327.77,cancelled,2024,1,Sunday,Extra Large,False
497,793,2024-01-21 16:00:00,141.03,completed,2024,1,Sunday,Medium,False
498,735,2024-01-21 17:00:00,17.4,completed,2024,1,Sunday,Small,False
499,566,2024-01-21 18:00:00,482.86,completed,2024,1,Sunday,Extra Large,True
500,570,2024-01-21 19:00:00,132.94,completed,2024,1,Sunday,Medium,False
501,323,2024-01-21 20:00:00,341.25,completed,2024,1,Sunday,Extra Large,False
502,872,2024-01-21 21:00:00,356.25,completed,2024,1,Sunday,Extra Large,False
503,686,2024-01-21 22:00:00,308.9,completed,2024,1,Sunday,Extra Large,False
504,792,2024-01-21 23:00:00,163.32,completed,2024,1,Sunday,Large,False
505,626,2024-01-22 00:00:00,142.84,completed,2024,1,Monday,Medium,False
506,288,2024-01-22 01:00:00,302.86,pending,2024,1,Monday,Extra Large,False
507,943,2024-01-22 02:00:00,434.39,completed,2024,1,Monday,Extra Large,True
508,854,2024-01-22 03:00:00,473.9,completed,2024,1,Monday,Extra Large,True
509,663,2024-01-22 04:00:00,61.89,completed,2024,1,Monday,Medium,False
510,962,2024-01-22 05:00:00,85.87,completed,2024,1,Monday,Medium,False
511,639,2024-01-22 06:00:00,472.92,completed,2024,1,Monday,Extra Large,True
512,155,2024-01-22 07:00:00,370.9,completed,2024,1,Monday,Extra Large,False
513,490,2024-01-22 08:00:00,442.67,completed,2024,1,Monday,Extra Large,True
514,386,2024-01-22 09:00:00,109.29,completed,2024,1,Monday,Medium,False
515,986,2024-01-22 10:00:00,297.92,completed,2024,1,Monday,Large,False
516,785,2024-01-22 11:00:00,353.56,completed,2024,1,Monday,Extra Large,False
517,104,2024-01-22 12:00:00,343.25,completed,2024,1,Monday,Extra Large,False
518,929,2024-01-22 13:00:00,209.99,cancelled,2024,1,Monday,Large,False
519,393,2024-01-22 14:00:00,17.54,completed,2024,1,Monday,Small,False
520,811,2024-01-22 15:00:00,295.63,completed,2024,1,Monday,Large,False
521,246,2024-01-22 16:00:00,134.02,pending,2024,1,Monday,Medium,False
522,176,2024-01-22 17:00:00,230.62,pending,2024,1,Monday,Large,False
523,39,2024-01-22 18:00:00,479.21,completed,2024,1,Monday,Extra Large,True
524,477,2024-01-22 19:00:00,205.53,completed,2024,1,Monday,Large,False
525,682,2024-01-22 20:00:00,421.5,cancelled,2024,1,Monday,Extra Large,True
526,759,2024-01-22 21:00:00,102.38,completed,2024,1,Monday,Medium,False
527,538,2024-01-22 22:00:00,339.51,pending,2024,1,Monday,Extra Large,False
528,867,2024-01-22 23:00:00,488.73,completed,2024,1,Monday,Extra Large,True
529,818,2024-01-23 00:00:00,59.93,completed,2024,1,Tuesday,Medium,False
530,921,2024-01-23 01:00:00,14.08,completed,2024,1,Tuesday,Small,False
531,408,2024-01-23 02:00:00,222.46,completed,2024,1,Tuesday,Large,False
532,525,2024-01-23 03:00:00,55.39,pending,2024,1,Tuesday,Medium,False
533,828,2024-01-23 04:00:00,376.71,cancelled,2024,1,Tuesday,Extra Large,False
534,506,2024-01-23 05:00:00,458.13,completed,2024,1,Tuesday,Extra Large,True
535,903,2024-01-23 06:00:00,222.67,completed,2024,1,Tuesday,Large,False
536,825,2024-01-23 07:00:00,136.77,pending,2024,1,Tuesday,Medium,False
537,36,2024-01-23 08:00:00,222.86,completed,2024,1,Tuesday,Large,False
538,685,2024-01-23 09:00:00,364.49,completed,2024,1,Tuesday,Extra Large,False
539,20,2024-01-23 10:00:00,14.44,completed,2024,1,Tuesday,Small,False
540,321,2024-01-23 11:00:00,298.83,completed,2024,1,Tuesday,Large,False
541,776,2024-01-23 12:00:00,310.51,completed,2024,1,Tuesday,Extra Large,False
542,512,2024-01-23 13:00:00,322.47,completed,2024,1,Tuesday,Extra Large,False
543,400,2024-01-23 14:00:00,128.59,completed,2024,1,Tuesday,Medium,False
544,654,2024-01-23 15:00:00,359.89,cancelled,2024,1,Tuesday,Extra Large,False
545,972,2024-01-23 16:00:00,54.78,completed,2024,1,Tuesday,Medium,False
546,883,2024-01-23 17:00:00,107.64,completed,2024,1,Tuesday,Medium,False
547,471,2024-01-23 18:00:00,439.96,completed,2024,1,Tuesday,Extra Large,True
548,143,2024-01-23 19:00:00,371.97,completed,2024,1,Tuesday,Extra Large,False
549,92,2024-01-23 20:00:00,16.74,completed,2024,1,Tuesday,Small,False
550,354,2024-01-23 21:00:00,131.7,completed,2024,1,Tuesday,Medium,False
551,834,2024-01-23 22:00:00,115.06,completed,2024,1,Tuesday,Medium,False
552,800,2024-01-23 23:00:00,142.7,completed,2024,1,Tuesday,Medium,False
553,727,2024-01-24 00:00:00,131.3,completed,2024,1,Wednesday,Medium,False
554,959,2024-01-24 01:00:00,40.64,completed,2024,1,Wednesday,Small,False
555,854,2024-01-24 02:00:00,234.88,completed,2024,1,Wednesday,Large,False
556,51,2024-01-24 03:00:00,369.04,completed,2024,1,Wednesday,Extra Large,False
557,665,2024-01-24 04:00:00,307.3,completed,2024,1,Wednesday,Extra Large,False
558,698,2024-01-24 05:00:00,339.71,completed,2024,1,Wednesday,Extra Large,False
559,575,2024-01-24 06:00:00,49.76,pending,2024,1,Wednesday,Small,False
560,190,2024-01-24 07:00:00,476.23,pending,2024,1,Wednesday,Extra Large,True
561,125,2024-01-24 08:00:00,420.86,completed,2024,1,Wednesday,Extra Large,True
562,150,2024-01-24 09:00:00,404.49,completed,2024,1,Wednesday,Extra Large,True
563,314,2024-01-24 10:00:00,413.26,completed,2024,1,Wednesday,Extra Large,True
564,570,2024-01-24 11:00:00,467.03,cancelled,2024,1,Wednesday,Extra Large,True
565,342,2024-01-24 12:00:00,276.68,completed,2024,1,Wednesday,Large,False
566,305,2024-01-24 13:00:00,108.14,completed,2024,1,Wednesday,Medium,False
567,692,2024-01-24 14:00:00,312.22,completed,2024,1,Wednesday,Extra Large,False
568,682,2024-01-24 15:00:00,374.01,completed,2024,1,Wednesday,Extra Large,False
569,838,2024-01-24 16:00:00,371.58,cancelled,2024,1,Wednesday,Extra Large,False
570,783,2024-01-24 17:00:00,265.51,completed,2024,1,Wednesday,Large,False
571,54,2024-01-24 18:00:00,43.54,completed,2024,1,Wednesday,Small,False
572,444,2024-01-24 19:00:00,191.85,completed,2024,1,Wednesday,Large,False
573,613,2024-01-24 20:00:00,461.18,completed,2024,1,Wednesday,Extra Large,True
574,993,2024-01-24 21:00:00,296.38,completed,2024,1,Wednesday,Large,False
575,264,2024-01-24 22:00:00,273.78,completed,2024,1,Wednesday,Large,False
576,53,2024-01-24 23:00:00,141.74,cancelled,2024,1,Wednesday,Medium,False
577,572,2024-01-25 00:00:00,190.54,completed,2024,1,Thursday,Large,False
578,620,2024-01-25 01:00:00,448.72,completed,2024,1,Thursday,Extra Large,True
579,5,2024-01-25 02:00:00,336.57,pending,2024,1,Thursday,Extra Large,False
580,103,2024-01-25 03:00:00,395.82,completed,2024,1,Thursday,Extra Large,False
581,196,2024-01-25 04:00:00,232.63,completed,2024,1,Thursday,Large,False
582,774,2024-01-25 05:00:00,318.82,completed,2024,1,Thursday,Extra Large,False
583,877,2024-01-25 06:00:00,131.71,pending,2024,1,Thursday,Medium,False
584,992,2024-01-25 07:00:00,355.68,completed,2024,1,Thursday,Extra Large,False
585,884,2024-01-25 08:00:00,219.52,pending,2024,1,Thursday,Large,False
586,350,2024-01-25 09:00:00,226.85,completed,2024,1,Thursday,Large,False
587,47,2024-01-25 10:00:00,328.17,completed,2024,1,Thursday,Extra Large,False
588,867,2024-01-25 11:00:00,468.78,completed,2024,1,Thursday,Extra Large,True
589,823,2024-01-25 12:00:00,41.36,completed,2024,1,Thursday,Small,False
590,936,2024-01-25 13:00:00,414.12,completed,2024,1,Thursday,Extra Large,True
591,820,2024-01-25 14:00:00,153.27,completed,2024,1,Thursday,Large,False
592,656,2024-01-25 15:00:00,227.52,cancelled,2024,1,Thursday,Large,False
593,269,2024-01-25 16:00:00,20.74,completed,2024,1,Thursday,Small,False
594,370,2024-01-25 17:00:00,157.51,completed,2024,1,Thursday,Large,False
595,636,2024-01-25 18:00:00,256.29,completed,2024,1,Thursday,Large,False
596,106,2024-01-25 19:00:00,37.53,completed,2024,1,Thursday,Small,False
597,670,2024-01-25 20:00:00,250.64,completed,2024,1,Thursday,Large,False
598,659,2024-01-25 21:00:00,464.28,completed,2024,1,Thursday,Extra Large,True
599,657,2024-01-25 22:00:00,61.64,completed,2024,1,Thursday,Medium,False
600,120,2024-01-25 23:00:00,384.58,completed,2024,1,Thursday,Extra Large,False
601,831,2024-01-26 00:00:00,210.74,completed,2024,1,Friday,Large,False
602,787,2024-01-26 01:00:00,331.04,pending,2024,1,Friday,Extra Large,False
603,604,2024-01-26 02:00:00,137.52,pending,2024,1,Friday,Medium,False
604,58,2024-01-26 03:00:00,88.15,completed,2024,1,Friday,Medium,False
605,951,2024-01-26 04:00:00,88.63,completed,2024,1,Friday,Medium,False
606,346,2024-01-26 05:00:00,44.54,completed,2024,1,Friday,Small,False
607,741,2024-01-26 06:00:00,100.97,completed,2024,1,Friday,Medium,False
608,474,2024-01-26 07:00:00,335.47,completed,2024,1,Friday,Extra Large,False
